t_s,frame,tag_detected,state,pan_deg,tilt_deg,eu_px,ev_px,eu_s_px,ev_s_px,err_px,dpan,dtilt,in_deadband,clamped_pan,clamped_tilt,servo_sent,tag_conf,lost_t
79.941,1748,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,0.44
79.975,1749,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,0.48
80.017,1750,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,0.52
80.049,1751,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,0.56
80.088,1752,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,0.59
80.118,1753,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,0.63
80.156,1754,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,0.66
80.190,1755,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,0.7
80.229,1756,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,0.73
80.265,1757,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,0.77
80.305,1758,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,0.81
80.339,1759,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,0.85
80.378,1760,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,0.88
80.418,1761,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,0.92
80.460,1762,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,0.96
80.495,1763,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.0
80.534,1764,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.04
80.568,1765,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.08
80.607,1766,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.11
80.641,1767,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.15
80.680,1768,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.18
80.715,1769,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.22
80.754,1770,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.26
80.790,1771,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.3
80.831,1772,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.33
80.867,1773,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.38
80.907,1774,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.41
80.942,1775,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.45
80.981,1776,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.48
81.018,1777,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.52
81.057,1778,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.56
81.092,1779,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.6
81.132,1780,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.63
81.166,1781,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.67
81.204,1782,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.71
81.237,1783,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.75
81.276,1784,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.78
81.309,1785,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.82
81.347,1786,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.85
81.382,1787,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.89
81.420,1788,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.92
81.452,1789,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,1.96
81.492,1790,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.0
81.525,1791,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.03
81.566,1792,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.07
81.600,1793,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.11
81.638,1794,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.14
81.672,1795,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.18
81.714,1796,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.22
81.746,1797,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.26
81.786,1798,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.29
81.821,1799,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.33
81.861,1800,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.36
81.896,1801,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.4
81.934,1802,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.44
81.968,1803,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.48
82.005,1804,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.51
82.040,1805,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.55
82.078,1806,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.58
82.112,1807,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.62
82.153,1808,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.66
82.189,1809,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.7
82.229,1810,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.73
82.263,1811,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.77
82.300,1812,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.81
82.333,1813,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.84
82.371,1814,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.88
82.404,1815,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.91
82.441,1816,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.95
82.475,1817,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,2.98
82.513,1818,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.02
82.545,1819,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.06
82.586,1820,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.09
82.618,1821,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.13
82.658,1822,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.16
82.693,1823,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.2
82.731,1824,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.24
82.767,1825,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.28
82.805,1826,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.31
82.839,1827,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.35
82.879,1828,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.38
82.912,1829,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.42
82.956,1830,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.45
82.990,1831,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.5
83.028,1832,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.53
83.063,1833,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.57
83.099,1834,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.61
83.134,1835,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.64
83.171,1836,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.68
83.204,1837,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.71
83.245,1838,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.75
83.278,1839,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.79
83.315,1840,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.82
83.348,1841,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.86
83.388,1842,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.89
83.421,1843,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.93
83.460,1844,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,3.96
83.494,1845,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.0
83.534,1846,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.04
83.571,1847,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.08
83.617,1848,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.11
83.650,1849,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.16
83.690,1850,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.19
83.723,1851,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.23
83.760,1852,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.27
83.796,1853,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.3
83.833,1854,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.34
83.864,1855,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.38
83.904,1856,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.41
83.938,1857,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.45
83.980,1858,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.48
84.018,1859,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.52
84.064,1860,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.56
84.105,1861,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.61
84.151,1862,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.65
84.189,1863,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.69
84.233,1864,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.73
84.275,1865,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.78
84.320,1866,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.82
84.359,1867,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.86
84.405,1868,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.9
84.446,1869,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.95
84.492,1870,0,tag_lost_countdown,-48.21,1.33,,,,,,,,,,,,,4.99
84.533,1871,0,chasing,0.0,0.0,,,,,,,,,,,,,
84.578,1872,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.0
84.619,1873,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.04
84.665,1874,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.09
84.710,1875,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.13
84.760,1876,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.18
84.804,1877,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.23
84.855,1878,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.27
84.894,1879,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.32
84.943,1880,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.36
84.985,1881,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.41
85.031,1882,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.45
85.073,1883,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.5
85.120,1884,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.54
85.161,1885,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.59
85.209,1886,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.63
85.252,1887,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.68
85.299,1888,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.72
85.340,1889,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.77
85.387,1890,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.81
85.430,1891,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.85
85.480,1892,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.9
85.520,1893,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.95
85.567,1894,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.99
85.606,1895,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.03
85.652,1896,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.07
85.696,1897,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.12
85.741,1898,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.16
85.779,1899,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.21
85.826,1900,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.25
85.867,1901,1,ibvs_active,-2.0,0.41,-208.6,-10.3,-166.9,-8.3,208.9,-2.0,0.413,0,0,0,1,25.4,
85.917,1902,1,ibvs_active,-4.0,0.78,-201.4,-7.1,-194.5,-7.4,201.5,-2.0,0.368,0,0,0,1,24.9,
85.961,1903,1,ibvs_active,-6.0,1.02,-197.2,-4.3,-196.6,-4.9,197.2,-2.0,0.244,0,0,0,1,24.8,
86.010,1904,0,tag_lost_countdown,-6.0,1.02,,,,,,,,,,,,,0.0
86.049,1905,0,tag_lost_countdown,-6.0,1.02,,,,,,,,,,,,,0.05
86.094,1906,0,tag_lost_countdown,-6.0,1.02,,,,,,,,,,,,,0.09
86.137,1907,1,ibvs_active,-8.0,0.66,-100.8,10.3,-120.0,7.3,101.4,-2.0,-0.364,0,0,0,1,26.4,
86.187,1908,1,ibvs_active,-10.0,0.21,-96.5,9.5,-101.2,9.0,96.9,-2.0,-0.451,0,0,0,1,25.9,
86.232,1909,1,ibvs_active,-12.0,-0.25,-98.6,9.1,-99.1,9.1,99.0,-2.0,-0.454,0,0,0,1,25.7,
86.281,1910,1,ibvs_active,-14.0,-0.77,-70.2,10.8,-76.0,10.5,71.1,-2.0,-0.523,0,0,0,1,23.5,
86.325,1911,1,ibvs_active,-16.0,-1.11,-57.8,5.9,-61.4,6.8,58.1,-2.0,-0.339,0,0,0,1,25.4,
86.375,1912,1,ibvs_active,-18.0,-1.23,-51.7,1.3,-53.6,2.4,51.7,-2.0,-0.121,0,0,0,1,26.2,
86.424,1913,1,ibvs_active,-20.0,-0.96,-42.6,-7.3,-44.8,-5.3,43.3,-2.0,0.266,0,0,0,1,26.1,
86.475,1914,0,tag_lost_countdown,-20.0,-0.96,,,,,,,,,,,,,0.0
86.521,1915,1,ibvs_active,-20.25,-0.78,-6.2,-11.5,-13.9,-10.3,13.1,-0.254,0.188,0,0,0,1,25.8,
86.576,1916,0,tag_lost_countdown,-20.25,-0.78,,,,,,,,,,,,,0.0
86.621,1917,1,ibvs_active,-18.56,-0.39,45.7,-7.1,33.8,-7.7,46.3,1.691,0.386,0,0,0,1,25.6,
86.674,1918,1,ibvs_active,-16.56,0.0,48.4,-7.8,45.5,-7.8,49.0,2.0,0.39,0,0,0,1,26.1,
86.717,1919,0,tag_lost_countdown,-16.56,0.0,,,,,,,,,,,,,0.0
86.767,1920,1,ibvs_active,-14.56,-0.1,72.0,4.5,66.7,2.0,72.2,2.0,-0.102,0,0,0,1,26.6,
86.812,1921,1,ibvs_active,-12.56,-0.26,50.7,3.4,53.9,3.1,50.8,2.0,-0.155,0,0,0,1,26.0,
86.866,1922,1,ibvs_active,-10.56,-0.41,49.1,3.1,50.1,3.1,49.2,2.0,-0.155,0,0,0,1,25.4,
86.913,1923,1,ibvs_active,-8.64,-0.48,35.6,0.8,38.5,1.3,35.6,1.924,-0.065,0,0,0,1,26.3,
86.965,1924,1,ibvs_active,-7.63,-0.5,22.5,0.5,25.7,0.7,22.5,1.011,-0.026,0,0,0,1,23.7,
87.011,1925,1,deadband,-7.63,-0.5,1.1,0.7,6.0,0.7,1.3,0.0,0.0,1,0,0,0,26.3,
87.062,1926,1,deadband,-7.63,-0.5,-11.8,-0.1,-8.2,0.1,11.8,0.0,0.0,1,0,0,0,22.0,
87.108,1927,1,ibvs_active,-7.98,-0.5,-20.3,-0.2,-17.9,-0.1,20.3,-0.351,0.003,0,0,0,1,27.2,
87.158,1928,1,ibvs_active,-8.46,-0.49,-20.1,-0.2,-19.7,-0.2,20.1,-0.476,0.005,0,0,0,1,25.7,
87.209,1929,1,ibvs_active,-8.97,-0.49,-20.3,-0.1,-20.2,-0.1,20.3,-0.515,0.002,0,0,0,1,26.6,
87.260,1930,1,ibvs_active,-9.49,-0.49,-20.3,-0.2,-20.3,-0.2,20.3,-0.522,0.005,0,0,0,1,26.1,
87.305,1931,1,ibvs_active,-10.02,-0.49,-20.3,-0.0,-20.3,-0.1,20.3,-0.523,0.002,0,0,0,1,26.0,
87.356,1932,1,ibvs_active,-10.54,-0.48,-20.3,-0.1,-20.3,-0.1,20.3,-0.521,0.003,0,0,0,1,25.4,
87.402,1933,1,ibvs_active,-10.72,-0.49,-13.5,0.7,-14.8,0.5,13.5,-0.18,-0.006,0,0,0,1,26.5,
87.454,1934,1,ibvs_active,-10.73,-0.49,-9.3,0.8,-10.4,0.7,9.3,-0.01,-0.001,0,0,0,1,26.9,
87.499,1935,1,deadband,-10.73,-0.49,-8.8,0.4,-9.1,0.4,8.8,0.0,0.0,1,0,0,0,25.1,
87.548,1936,1,deadband,-10.73,-0.49,-8.7,0.4,-8.8,0.4,8.8,0.0,0.0,1,0,0,0,25.2,
87.595,1937,1,deadband,-10.73,-0.49,-8.8,0.4,-8.8,0.4,8.8,0.0,0.0,1,0,0,0,25.2,
87.642,1938,1,deadband,-10.73,-0.49,-8.8,0.3,-8.8,0.3,8.8,0.0,0.0,1,0,0,0,25.3,
87.692,1939,1,deadband,-10.73,-0.49,-8.8,0.3,-8.8,0.3,8.8,0.0,0.0,1,0,0,0,25.6,
87.742,1940,1,deadband,-10.73,-0.49,-8.6,0.3,-8.7,0.3,8.6,0.0,0.0,1,0,0,0,25.6,
87.789,1941,1,deadband,-10.73,-0.49,-8.6,0.3,-8.6,0.3,8.6,0.0,0.0,1,0,0,0,26.6,
87.838,1942,1,deadband,-10.73,-0.49,-8.6,0.2,-8.6,0.2,8.6,0.0,0.0,1,0,0,0,25.2,
87.884,1943,1,deadband,-10.73,-0.49,-8.7,0.3,-8.6,0.3,8.7,0.0,0.0,1,0,0,0,25.5,
87.935,1944,1,deadband,-10.73,-0.49,-8.5,0.3,-8.6,0.3,8.5,0.0,0.0,1,0,0,0,26.7,
87.980,1945,1,deadband,-10.73,-0.49,-4.7,0.4,-5.5,0.4,4.7,0.0,0.0,1,0,0,0,25.7,
88.033,1946,1,deadband,-10.73,-0.49,-4.0,0.3,-4.3,0.3,4.0,0.0,0.0,1,0,0,0,25.6,
88.078,1947,1,deadband,-10.73,-0.49,-4.0,0.2,-4.1,0.2,4.0,0.0,0.0,1,0,0,0,25.8,
88.129,1948,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.3,4.0,0.0,0.0,1,0,0,0,26.1,
88.172,1949,1,deadband,-10.73,-0.49,-4.1,0.3,-4.1,0.3,4.1,0.0,0.0,1,0,0,0,25.7,
88.220,1950,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.3,4.0,0.0,0.0,1,0,0,0,25.5,
88.271,1951,1,deadband,-10.73,-0.49,-4.0,0.2,-4.0,0.2,4.0,0.0,0.0,1,0,0,0,24.7,
88.320,1952,1,deadband,-10.73,-0.49,-4.0,0.4,-4.0,0.3,4.1,0.0,0.0,1,0,0,0,26.1,
88.364,1953,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.3,4.0,0.0,0.0,1,0,0,0,25.7,
88.414,1954,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.3,4.0,0.0,0.0,1,0,0,0,24.7,
88.459,1955,1,deadband,-10.73,-0.49,-4.0,0.2,-4.0,0.2,4.1,0.0,0.0,1,0,0,0,25.3,
88.507,1956,1,deadband,-10.73,-0.49,-4.1,0.3,-4.1,0.3,4.1,0.0,0.0,1,0,0,0,27.1,
88.550,1957,1,deadband,-10.73,-0.49,-4.0,0.2,-4.0,0.2,4.0,0.0,0.0,1,0,0,0,26.3,
88.600,1958,1,deadband,-10.73,-0.49,-4.0,0.2,-4.0,0.2,4.0,0.0,0.0,1,0,0,0,25.9,
88.643,1959,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.3,4.0,0.0,0.0,1,0,0,0,26.4,
88.695,1960,1,deadband,-10.73,-0.49,-4.0,0.2,-4.0,0.2,4.0,0.0,0.0,1,0,0,0,26.1,
88.739,1961,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.3,4.0,0.0,0.0,1,0,0,0,27.0,
88.788,1962,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.3,4.1,0.0,0.0,1,0,0,0,26.1,
88.834,1963,1,deadband,-10.73,-0.49,-3.9,0.3,-3.9,0.3,3.9,0.0,0.0,1,0,0,0,26.1,
88.882,1964,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.3,4.0,0.0,0.0,1,0,0,0,26.7,
88.929,1965,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.3,4.0,0.0,0.0,1,0,0,0,26.1,
88.979,1966,1,deadband,-10.73,-0.49,-4.0,0.2,-4.0,0.2,4.0,0.0,0.0,1,0,0,0,25.9,
89.024,1967,1,deadband,-10.73,-0.49,-4.0,0.2,-4.0,0.2,4.0,0.0,0.0,1,0,0,0,26.3,
89.077,1968,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.3,4.0,0.0,0.0,1,0,0,0,25.4,
89.125,1969,1,deadband,-10.73,-0.49,-4.1,0.3,-4.0,0.3,4.1,0.0,0.0,1,0,0,0,25.6,
89.176,1970,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.3,4.0,0.0,0.0,1,0,0,0,25.9,
89.221,1971,1,deadband,-10.73,-0.49,-4.0,0.2,-4.0,0.2,4.0,0.0,0.0,1,0,0,0,26.2,
89.269,1972,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.3,4.0,0.0,0.0,1,0,0,0,25.7,
89.314,1973,1,deadband,-10.73,-0.49,-3.9,0.3,-4.0,0.3,4.0,0.0,0.0,1,0,0,0,26.2,
89.364,1974,1,deadband,-10.73,-0.49,-4.1,0.2,-4.1,0.3,4.1,0.0,0.0,1,0,0,0,26.0,
89.409,1975,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.3,4.0,0.0,0.0,1,0,0,0,25.7,
89.458,1976,1,deadband,-10.73,-0.49,-4.0,0.2,-4.0,0.2,4.0,0.0,0.0,1,0,0,0,25.9,
89.503,1977,1,deadband,-10.73,-0.49,-4.1,0.2,-4.1,0.2,4.1,0.0,0.0,1,0,0,0,26.7,
89.553,1978,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.3,4.0,0.0,0.0,1,0,0,0,26.3,
89.599,1979,1,deadband,-10.73,-0.49,-4.1,0.3,-4.1,0.3,4.1,0.0,0.0,1,0,0,0,26.3,
89.647,1980,1,deadband,-10.73,-0.49,-3.9,0.3,-4.0,0.3,3.9,0.0,0.0,1,0,0,0,26.1,
89.691,1981,1,deadband,-10.73,-0.49,-3.9,0.3,-3.9,0.3,3.9,0.0,0.0,1,0,0,0,27.0,
89.741,1982,1,deadband,-10.73,-0.49,-4.0,0.2,-4.0,0.2,4.0,0.0,0.0,1,0,0,0,25.6,
89.788,1983,1,deadband,-10.73,-0.49,-3.9,0.3,-3.9,0.3,3.9,0.0,0.0,1,0,0,0,26.9,
89.837,1984,1,deadband,-10.73,-0.49,-4.0,0.2,-4.0,0.2,4.0,0.0,0.0,1,0,0,0,26.9,
89.882,1985,1,deadband,-10.73,-0.49,-4.0,0.2,-4.0,0.2,4.0,0.0,0.0,1,0,0,0,26.1,
89.934,1986,1,deadband,-10.73,-0.49,-3.9,0.3,-3.9,0.3,4.0,0.0,0.0,1,0,0,0,27.3,
89.980,1987,1,deadband,-10.73,-0.49,-3.9,0.2,-3.9,0.2,4.0,0.0,0.0,1,0,0,0,25.9,
90.031,1988,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.3,4.0,0.0,0.0,1,0,0,0,26.9,
90.079,1989,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.3,4.1,0.0,0.0,1,0,0,0,26.3,
90.137,1990,1,deadband,-10.73,-0.49,-4.0,0.2,-4.0,0.2,4.0,0.0,0.0,1,0,0,0,26.4,
90.182,1991,1,deadband,-10.73,-0.49,-4.0,0.2,-4.0,0.2,4.0,0.0,0.0,1,0,0,0,26.4,
90.232,1992,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.2,4.0,0.0,0.0,1,0,0,0,26.4,
90.277,1993,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.3,4.0,0.0,0.0,1,0,0,0,26.2,
90.327,1994,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.3,4.0,0.0,0.0,1,0,0,0,26.9,
90.373,1995,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.3,4.0,0.0,0.0,1,0,0,0,26.6,
90.424,1996,1,deadband,-10.73,-0.49,-4.0,0.2,-4.0,0.2,4.0,0.0,0.0,1,0,0,0,26.3,
90.468,1997,1,deadband,-10.73,-0.49,-4.1,0.2,-4.1,0.2,4.1,0.0,0.0,1,0,0,0,26.9,
90.517,1998,1,deadband,-10.73,-0.49,-4.1,0.2,-4.1,0.2,4.1,0.0,0.0,1,0,0,0,26.2,
90.562,1999,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.3,4.0,0.0,0.0,1,0,0,0,26.8,
90.611,2000,1,deadband,-10.73,-0.49,-3.9,0.3,-3.9,0.3,3.9,0.0,0.0,1,0,0,0,26.8,
90.655,2001,1,deadband,-10.73,-0.49,-4.0,0.2,-4.0,0.2,4.0,0.0,0.0,1,0,0,0,27.0,
90.705,2002,1,deadband,-10.73,-0.49,-4.1,0.2,-4.0,0.2,4.1,0.0,0.0,1,0,0,0,26.9,
90.747,2003,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.3,4.0,0.0,0.0,1,0,0,0,26.8,
90.799,2004,1,deadband,-10.73,-0.49,-3.9,0.2,-4.0,0.2,3.9,0.0,0.0,1,0,0,0,26.6,
90.844,2005,1,deadband,-10.73,-0.49,-4.1,0.3,-4.0,0.3,4.1,0.0,0.0,1,0,0,0,27.1,
90.894,2006,1,deadband,-10.73,-0.49,-4.0,0.2,-4.0,0.2,4.0,0.0,0.0,1,0,0,0,26.6,
90.938,2007,1,deadband,-10.73,-0.49,-4.0,0.2,-4.0,0.2,4.0,0.0,0.0,1,0,0,0,26.7,
90.991,2008,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.3,4.0,0.0,0.0,1,0,0,0,26.7,
91.035,2009,1,deadband,-10.73,-0.49,-4.0,0.3,-4.0,0.3,4.0,0.0,0.0,1,0,0,0,27.0,
