t_s,frame,tag_detected,state,pan_deg,tilt_deg,eu_px,ev_px,eu_s_px,ev_s_px,err_px,dpan,dtilt,in_deadband,clamped_pan,clamped_tilt,servo_sent,tag_conf,lost_t
49.330,971,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.74
49.383,972,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.78
49.432,973,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.84
49.486,974,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.89
49.534,975,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.94
49.588,976,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,3.99
49.638,977,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.04
49.689,978,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.09
49.739,979,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.14
49.790,980,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.19
49.840,981,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.24
49.895,982,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.3
49.943,983,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.35
49.994,984,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.4
50.041,985,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.45
50.096,986,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.49
50.141,987,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.55
50.193,988,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.6
50.244,989,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.65
50.299,990,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.7
50.346,991,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.75
50.399,992,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.8
50.446,993,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.85
50.497,994,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.9
50.547,995,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,4.95
50.600,996,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,5.0
50.652,997,0,chasing,0.0,0.0,,,,,,,,,,,,,
50.703,998,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.0
50.749,999,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.05
50.806,1000,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.1
50.853,1001,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.15
50.906,1002,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.2
50.956,1003,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.25
51.011,1004,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.3
51.060,1005,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.36
51.115,1006,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.41
51.166,1007,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.46
51.220,1008,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.51
51.269,1009,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.57
51.325,1010,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.62
51.373,1011,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.67
51.425,1012,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.72
51.474,1013,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.77
51.534,1014,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.82
51.585,1015,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.88
51.639,1016,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.93
51.687,1017,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,0.99
51.739,1018,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.03
51.786,1019,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.09
51.840,1020,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.13
51.891,1021,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.19
51.950,1022,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.24
51.997,1023,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.3
52.052,1024,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.35
52.104,1025,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.4
52.160,1026,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.45
52.209,1027,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.51
52.264,1028,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.56
52.313,1029,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.61
52.372,1030,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.66
52.418,1031,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.72
52.473,1032,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.77
52.521,1033,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.82
52.575,1034,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.87
52.626,1035,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.93
52.681,1036,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,1.97
52.729,1037,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.03
52.782,1038,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.08
52.832,1039,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.13
52.885,1040,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.18
52.933,1041,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.23
52.987,1042,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.28
53.036,1043,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.33
53.089,1044,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.38
53.138,1045,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.44
53.189,1046,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.49
53.237,1047,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.54
53.290,1048,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.59
53.336,1049,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.64
53.388,1050,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.68
53.439,1051,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.74
53.492,1052,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.79
53.539,1053,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.84
53.593,1054,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,2.89
53.643,1055,1,ibvs_active,-2.0,-0.33,-245.1,8.3,-196.1,6.7,245.2,-2.0,-0.334,0,0,0,1,42.6,
53.696,1056,1,ibvs_active,-4.0,-0.74,-232.7,8.5,-225.4,8.2,232.8,-2.0,-0.408,0,0,0,1,51.4,
53.745,1057,1,ibvs_active,-6.0,-1.26,-220.3,10.9,-221.3,10.3,220.5,-2.0,-0.516,0,0,0,1,46.9,
53.801,1058,1,ibvs_active,-8.0,-1.8,-209.5,11.0,-211.8,10.9,209.8,-2.0,-0.544,0,0,0,1,51.8,
53.848,1059,0,tag_lost_countdown,-8.0,-1.8,,,,,,,,,,,,,0.0
53.901,1060,1,ibvs_active,-10.0,-1.81,-158.1,-2.6,-168.9,0.1,158.1,-2.0,-0.004,0,0,0,1,51.8,
53.948,1061,1,ibvs_active,-12.0,-1.76,-128.3,-1.2,-136.5,-1.0,128.4,-2.0,0.049,0,0,0,1,52.4,
54.003,1062,1,ibvs_active,-14.0,-1.71,-126.0,-1.0,-128.1,-1.0,126.0,-2.0,0.049,0,0,0,1,52.4,
54.053,1063,0,tag_lost_countdown,-14.0,-1.71,,,,,,,,,,,,,0.0
54.106,1064,1,ibvs_active,-16.0,-1.64,-93.3,-1.6,-100.2,-1.5,93.3,-2.0,0.073,0,0,0,1,51.8,
54.153,1065,1,ibvs_active,-18.0,-1.5,-79.6,-3.1,-83.7,-2.7,79.6,-2.0,0.137,0,0,0,1,52.3,
54.207,1066,1,ibvs_active,-20.0,-1.32,-80.1,-3.7,-80.9,-3.5,80.2,-2.0,0.177,0,0,0,1,52.4,
54.255,1067,1,ibvs_active,-22.0,-1.12,-64.7,-4.1,-67.9,-4.0,64.8,-2.0,0.2,0,0,0,1,53.0,
54.313,1068,0,tag_lost_countdown,-22.0,-1.12,,,,,,,,,,,,,0.0
54.362,1069,1,ibvs_active,-24.0,-0.98,-34.7,-2.5,-41.4,-2.8,34.8,-2.0,0.14,0,0,0,1,53.3,
54.414,1070,1,ibvs_active,-24.21,-0.94,-8.8,-2.7,-15.3,-2.7,9.2,-0.212,0.038,0,0,0,1,52.6,
54.462,1071,1,deadband,-24.21,-0.94,-7.5,-2.7,-9.1,-2.7,8.0,0.0,0.0,1,0,0,0,52.4,
54.515,1072,1,deadband,-24.21,-0.94,11.0,-2.9,7.0,-2.9,11.4,0.0,0.0,1,0,0,0,52.4,
54.561,1073,1,ibvs_active,-24.2,-0.94,10.9,-2.8,10.1,-2.8,11.3,0.013,0.004,0,0,0,1,52.0,
54.613,1074,1,ibvs_active,-24.17,-0.93,11.0,-3.0,10.8,-3.0,11.4,0.033,0.009,0,0,0,1,53.3,
54.660,1075,1,ibvs_active,-24.13,-0.92,11.0,-2.8,11.0,-2.9,11.4,0.037,0.01,0,0,0,1,51.9,
54.711,1076,1,ibvs_active,-24.09,-0.91,11.0,-2.8,11.0,-2.8,11.4,0.038,0.01,0,0,0,1,51.9,
54.755,1077,1,ibvs_active,-24.05,-0.9,11.0,-2.9,11.0,-2.9,11.4,0.038,0.01,0,0,0,1,53.0,
54.805,1078,1,ibvs_active,-24.01,-0.89,11.1,-2.9,11.1,-2.9,11.5,0.04,0.011,0,0,0,1,53.1,
54.851,1079,1,ibvs_active,-23.97,-0.88,11.1,-2.9,11.1,-2.9,11.4,0.04,0.011,0,0,0,1,52.6,
54.902,1080,1,ibvs_active,-23.93,-0.87,11.0,-3.1,11.0,-3.1,11.4,0.04,0.011,0,0,0,1,52.5,
54.946,1081,1,ibvs_active,-23.89,-0.86,11.1,-2.9,11.1,-3.0,11.4,0.04,0.011,0,0,0,1,53.3,
54.996,1082,1,ibvs_active,-23.85,-0.85,11.0,-2.9,11.0,-2.9,11.4,0.039,0.011,0,0,0,1,52.4,
55.041,1083,1,ibvs_active,-23.81,-0.84,11.0,-3.1,11.0,-3.1,11.5,0.04,0.011,0,0,0,1,53.0,
55.094,1084,1,ibvs_active,-23.77,-0.82,11.0,-3.1,11.0,-3.1,11.5,0.04,0.011,0,0,0,1,52.9,
55.143,1085,1,ibvs_active,-23.73,-0.81,11.1,-3.1,11.1,-3.1,11.5,0.041,0.011,0,0,0,1,53.1,
55.193,1086,1,ibvs_active,-23.69,-0.8,11.1,-3.0,11.1,-3.0,11.5,0.041,0.011,0,0,0,1,53.1,
55.238,1087,1,ibvs_active,-23.65,-0.79,11.0,-3.1,11.0,-3.1,11.4,0.039,0.011,0,0,0,1,53.3,
55.288,1088,1,ibvs_active,-23.61,-0.78,11.1,-3.2,11.1,-3.2,11.5,0.042,0.012,0,0,0,1,52.4,
55.335,1089,1,ibvs_active,-23.57,-0.77,11.1,-3.1,11.1,-3.1,11.5,0.041,0.012,0,0,0,1,54.0,
55.386,1090,1,ibvs_active,-23.53,-0.76,11.1,-3.2,11.1,-3.2,11.6,0.043,0.012,0,0,0,1,52.7,
55.430,1091,1,ibvs_active,-23.49,-0.74,11.0,-3.1,11.0,-3.1,11.5,0.041,0.011,0,0,0,1,53.0,
55.481,1092,1,ibvs_active,-23.45,-0.73,11.0,-3.1,11.0,-3.1,11.4,0.04,0.011,0,0,0,1,52.6,
55.531,1093,1,ibvs_active,-23.41,-0.72,11.0,-3.1,11.0,-3.1,11.5,0.04,0.011,0,0,0,1,52.8,
55.583,1094,1,ibvs_active,-23.38,-0.72,10.9,-1.1,10.9,-1.5,10.9,0.027,0.004,0,0,0,1,53.6,
55.629,1095,1,ibvs_active,-23.35,-0.71,10.9,-1.1,10.9,-1.2,11.0,0.028,0.003,0,0,0,1,53.4,
55.678,1096,1,ibvs_active,-23.32,-0.71,10.9,-1.2,10.9,-1.2,11.0,0.027,0.003,0,0,0,1,52.8,
55.724,1097,1,ibvs_active,-23.3,-0.71,10.9,-1.1,10.9,-1.2,11.0,0.027,0.003,0,0,0,1,52.9,
55.774,1098,1,ibvs_active,-23.27,-0.71,10.9,-1.2,10.9,-1.2,11.0,0.028,0.003,0,0,0,1,52.8,
55.819,1099,1,ibvs_active,-23.24,-0.7,10.9,-1.1,10.9,-1.1,11.0,0.027,0.003,0,0,0,1,52.6,
55.867,1100,1,ibvs_active,-23.21,-0.7,11.0,-1.2,11.0,-1.2,11.0,0.028,0.003,0,0,0,1,53.4,
55.914,1101,1,ibvs_active,-23.19,-0.7,10.9,-1.2,10.9,-1.2,11.0,0.028,0.003,0,0,0,1,52.8,
55.963,1102,1,ibvs_active,-23.16,-0.69,10.9,-1.3,10.9,-1.2,11.0,0.028,0.003,0,0,0,1,53.5,
56.008,1103,1,ibvs_active,-23.13,-0.69,10.9,-1.2,10.9,-1.2,11.0,0.028,0.003,0,0,0,1,53.1,
56.059,1104,1,ibvs_active,-23.1,-0.69,10.9,-1.2,10.9,-1.2,11.0,0.027,0.003,0,0,0,1,52.3,
56.103,1105,1,ibvs_active,-23.08,-0.68,11.0,-1.2,11.0,-1.2,11.0,0.028,0.003,0,0,0,1,53.2,
56.152,1106,1,ibvs_active,-23.05,-0.68,11.0,-1.1,11.0,-1.2,11.0,0.028,0.003,0,0,0,1,53.4,
56.203,1107,1,ibvs_active,-23.02,-0.68,10.9,-1.2,10.9,-1.2,11.0,0.028,0.003,0,0,0,1,54.1,
56.252,1108,1,ibvs_active,-22.99,-0.68,10.9,-1.2,10.9,-1.2,11.0,0.027,0.003,0,0,0,1,52.4,
56.299,1109,1,ibvs_active,-22.96,-0.67,11.0,-1.2,11.0,-1.2,11.0,0.028,0.003,0,0,0,1,53.4,
56.349,1110,1,ibvs_active,-22.93,-0.67,11.0,-1.3,11.0,-1.3,11.1,0.03,0.003,0,0,0,1,52.6,
56.396,1111,1,ibvs_active,-22.91,-0.67,10.9,-1.2,10.9,-1.2,11.0,0.028,0.003,0,0,0,1,52.5,
56.446,1112,1,ibvs_active,-22.88,-0.66,10.9,-1.2,10.9,-1.2,11.0,0.028,0.003,0,0,0,1,52.8,
56.492,1113,1,ibvs_active,-22.85,-0.66,11.0,-1.3,11.0,-1.3,11.1,0.029,0.003,0,0,0,1,54.5,
56.541,1114,1,ibvs_active,-22.82,-0.66,11.0,-1.3,11.0,-1.3,11.1,0.029,0.003,0,0,0,1,54.0,
56.585,1115,1,deadband,-22.82,-0.66,9.6,-1.4,9.9,-1.4,9.7,0.0,0.0,1,0,0,0,52.3,
56.636,1116,1,deadband,-22.82,-0.66,9.3,-1.2,9.4,-1.2,9.3,0.0,0.0,1,0,0,0,53.3,
56.681,1117,1,deadband,-22.82,-0.66,9.4,-1.3,9.4,-1.3,9.5,0.0,0.0,1,0,0,0,53.6,
56.728,1118,1,deadband,-22.82,-0.66,9.3,-1.2,9.3,-1.2,9.4,0.0,0.0,1,0,0,0,53.3,
56.774,1119,1,deadband,-22.82,-0.66,9.4,-1.3,9.4,-1.3,9.5,0.0,0.0,1,0,0,0,52.2,
56.823,1120,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,53.3,
56.868,1121,1,deadband,-22.82,-0.66,9.3,-1.2,9.3,-1.2,9.4,0.0,0.0,1,0,0,0,52.3,
56.915,1122,1,deadband,-22.82,-0.66,9.3,-1.2,9.3,-1.2,9.4,0.0,0.0,1,0,0,0,51.8,
56.959,1123,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.2,9.4,0.0,0.0,1,0,0,0,53.2,
57.008,1124,1,deadband,-22.82,-0.66,9.3,-1.2,9.3,-1.2,9.4,0.0,0.0,1,0,0,0,53.9,
57.053,1125,1,deadband,-22.82,-0.66,9.4,-1.2,9.4,-1.2,9.4,0.0,0.0,1,0,0,0,53.0,
57.102,1126,1,deadband,-22.82,-0.66,9.4,-1.2,9.4,-1.2,9.4,0.0,0.0,1,0,0,0,53.7,
57.147,1127,1,deadband,-22.82,-0.66,9.3,-1.2,9.3,-1.2,9.4,0.0,0.0,1,0,0,0,53.0,
57.198,1128,1,deadband,-22.82,-0.66,9.3,-1.2,9.3,-1.2,9.4,0.0,0.0,1,0,0,0,53.8,
57.247,1129,1,deadband,-22.82,-0.66,9.3,-1.2,9.3,-1.2,9.4,0.0,0.0,1,0,0,0,53.6,
57.297,1130,1,deadband,-22.82,-0.66,9.3,-1.2,9.3,-1.2,9.4,0.0,0.0,1,0,0,0,52.9,
57.341,1131,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.2,9.4,0.0,0.0,1,0,0,0,53.9,
57.389,1132,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.2,9.4,0.0,0.0,1,0,0,0,52.9,
57.435,1133,1,deadband,-22.82,-0.66,9.3,-1.2,9.3,-1.2,9.4,0.0,0.0,1,0,0,0,51.9,
57.485,1134,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,53.2,
57.528,1135,1,deadband,-22.82,-0.66,9.3,-1.2,9.3,-1.2,9.4,0.0,0.0,1,0,0,0,53.8,
57.578,1136,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.2,9.4,0.0,0.0,1,0,0,0,53.2,
57.622,1137,1,deadband,-22.82,-0.66,9.3,-1.2,9.3,-1.2,9.4,0.0,0.0,1,0,0,0,53.3,
57.675,1138,1,deadband,-22.82,-0.66,9.3,-1.2,9.3,-1.2,9.3,0.0,0.0,1,0,0,0,52.9,
57.720,1139,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,53.1,
57.768,1140,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,53.3,
57.813,1141,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.8,
57.863,1142,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.3,0.0,0.0,1,0,0,0,53.1,
57.907,1143,1,deadband,-22.82,-0.66,9.3,-1.2,9.3,-1.2,9.4,0.0,0.0,1,0,0,0,52.9,
57.956,1144,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.5,
58.002,1145,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.4,
58.055,1146,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,53.6,
58.098,1147,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,53.1,
58.149,1148,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,53.2,
58.194,1149,1,deadband,-22.82,-0.66,9.3,-1.2,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,53.2,
58.243,1150,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,53.9,
58.288,1151,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,53.1,
58.337,1152,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.4,
58.380,1153,1,deadband,-22.82,-0.66,9.3,-1.2,9.3,-1.2,9.4,0.0,0.0,1,0,0,0,52.6,
58.428,1154,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,53.2,
58.476,1155,1,deadband,-22.82,-0.66,9.3,-1.2,9.3,-1.2,9.4,0.0,0.0,1,0,0,0,53.7,
58.526,1156,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.4,
58.572,1157,1,deadband,-22.82,-0.66,9.3,-1.2,9.3,-1.2,9.4,0.0,0.0,1,0,0,0,51.9,
58.622,1158,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.2,
58.666,1159,1,deadband,-22.82,-0.66,9.3,-1.2,9.3,-1.2,9.4,0.0,0.0,1,0,0,0,53.9,
58.716,1160,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,53.6,
58.759,1161,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,53.8,
58.808,1162,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.9,
58.853,1163,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.5,
58.903,1164,1,deadband,-22.82,-0.66,9.3,-1.2,9.3,-1.2,9.4,0.0,0.0,1,0,0,0,52.6,
58.948,1165,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.8,
58.997,1166,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.7,
59.042,1167,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,51.8,
59.090,1168,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.7,
59.136,1169,1,deadband,-22.82,-0.66,9.3,-1.2,9.3,-1.2,9.4,0.0,0.0,1,0,0,0,52.8,
59.185,1170,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,54.0,
59.230,1171,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,53.4,
59.280,1172,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.9,
59.324,1173,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.3,
59.373,1174,1,deadband,-22.82,-0.66,9.2,-1.2,9.2,-1.2,9.3,0.0,0.0,1,0,0,0,53.6,
59.417,1175,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,51.8,
59.466,1176,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,51.2,
59.509,1177,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,53.1,
59.559,1178,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.5,
59.603,1179,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.3,0.0,0.0,1,0,0,0,53.5,
59.654,1180,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.3,
59.699,1181,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.4,
59.747,1182,1,deadband,-22.82,-0.66,9.2,-1.3,9.3,-1.3,9.3,0.0,0.0,1,0,0,0,53.2,
59.792,1183,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,53.1,
59.841,1184,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.5,
59.885,1185,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.7,
59.934,1186,1,deadband,-22.82,-0.66,9.2,-1.3,9.2,-1.3,9.3,0.0,0.0,1,0,0,0,52.9,
59.980,1187,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.7,
60.029,1188,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,51.5,
60.072,1189,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.9,
60.122,1190,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.8,
60.166,1191,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,51.7,
60.215,1192,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.3,0.0,0.0,1,0,0,0,51.8,
60.261,1193,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.3,0.0,0.0,1,0,0,0,52.4,
60.310,1194,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,53.4,
60.356,1195,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.7,
60.411,1196,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,51.1,
60.456,1197,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,51.3,
60.506,1198,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,53.1,
60.551,1199,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.6,
60.601,1200,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.2,
60.645,1201,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,53.2,
60.696,1202,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,51.9,
60.738,1203,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,51.6,
60.790,1204,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,53.1,
60.837,1205,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.8,
60.885,1206,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.3,0.0,0.0,1,0,0,0,52.6,
60.930,1207,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.4,0.0,0.0,1,0,0,0,52.3,
60.981,1208,1,deadband,-22.82,-0.66,9.3,-1.3,9.3,-1.3,9.3,0.0,0.0,1,0,0,0,52.6,
