image,run,status,tag_id,conf,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,qw,qx,qy,qz,eu_px,ev_px
frame_000306.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000306.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000306.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000306.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000306.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000308.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000308.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000308.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000308.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000308.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000310.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000310.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000310.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000310.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000310.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000312.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000312.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000312.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000312.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000312.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000314.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000314.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000314.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000314.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000314.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000316.jpg,1,DETECTED,0,67.7,-0.3025,-0.0953,0.6408,-11.74,2.51,-172.42,-0.0679,-0.0150,-0.1035,0.9922,-235.4,-68.7
frame_000316.jpg,2,DETECTED,0,67.7,-0.3025,-0.0953,0.6408,-11.74,2.51,-172.42,-0.0679,-0.0150,-0.1035,0.9922,-235.4,-68.7
frame_000316.jpg,3,DETECTED,0,67.7,-0.3025,-0.0953,0.6408,-11.74,2.51,-172.42,-0.0679,-0.0150,-0.1035,0.9922,-235.4,-68.7
frame_000316.jpg,4,DETECTED,0,67.7,-0.3025,-0.0953,0.6408,-11.74,2.51,-172.42,-0.0679,-0.0150,-0.1035,0.9922,-235.4,-68.7
frame_000316.jpg,5,DETECTED,0,67.7,-0.3025,-0.0953,0.6408,-11.74,2.51,-172.42,-0.0679,-0.0150,-0.1035,0.9922,-235.4,-68.7
frame_000318.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000318.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000318.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000318.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000318.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000320.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000320.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000320.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000320.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000320.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000322.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000322.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000322.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000322.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000322.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000324.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000324.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000324.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000324.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000324.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000326.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000326.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000326.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000326.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000326.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000328.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000328.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000328.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000328.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000328.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000330.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000330.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000330.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000330.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000330.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000332.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000332.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000332.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000332.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000332.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000334.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000334.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000334.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000334.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000334.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000336.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000336.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000336.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000336.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000336.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000338.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000338.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000338.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000338.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000338.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000340.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000340.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000340.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000340.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000340.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000342.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000342.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000342.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000342.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000342.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000344.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000344.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000344.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000344.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000344.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000346.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000346.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000346.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000346.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000346.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000348.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000348.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000348.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000348.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000348.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000350.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000350.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000350.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000350.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000350.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000352.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000352.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000352.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000352.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000352.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000354.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000354.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000354.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000354.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000354.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000356.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000356.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000356.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000356.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000356.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000358.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000358.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000358.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000358.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000358.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000360.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000360.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000360.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000360.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000360.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000362.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000362.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000362.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000362.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000362.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000364.jpg,1,DETECTED,0,80.5,-0.2037,-0.1241,0.4917,-7.33,4.48,-177.26,-0.0263,-0.0375,-0.0648,0.9968,-205.7,-124.8
frame_000364.jpg,2,DETECTED,0,80.5,-0.2037,-0.1241,0.4917,-7.33,4.48,-177.26,-0.0263,-0.0375,-0.0648,0.9968,-205.7,-124.8
frame_000364.jpg,3,DETECTED,0,80.5,-0.2037,-0.1241,0.4917,-7.33,4.48,-177.26,-0.0263,-0.0375,-0.0648,0.9968,-205.7,-124.8
frame_000364.jpg,4,DETECTED,0,80.5,-0.2037,-0.1241,0.4917,-7.33,4.48,-177.26,-0.0263,-0.0375,-0.0648,0.9968,-205.7,-124.8
frame_000364.jpg,5,DETECTED,0,80.5,-0.2037,-0.1241,0.4917,-7.33,4.48,-177.26,-0.0263,-0.0375,-0.0648,0.9968,-205.7,-124.8
frame_000366.jpg,1,DETECTED,0,84.9,-0.1775,-0.1244,0.4997,-5.54,8.35,-178.54,-0.0162,-0.0721,-0.0491,0.9961,-176.9,-122.6
frame_000366.jpg,2,DETECTED,0,84.9,-0.1775,-0.1244,0.4997,-5.54,8.35,-178.54,-0.0162,-0.0721,-0.0491,0.9961,-176.9,-122.6
frame_000366.jpg,3,DETECTED,0,84.9,-0.1775,-0.1244,0.4997,-5.54,8.35,-178.54,-0.0162,-0.0721,-0.0491,0.9961,-176.9,-122.6
frame_000366.jpg,4,DETECTED,0,84.9,-0.1775,-0.1244,0.4997,-5.54,8.35,-178.54,-0.0162,-0.0721,-0.0491,0.9961,-176.9,-122.6
frame_000366.jpg,5,DETECTED,0,84.9,-0.1775,-0.1244,0.4997,-5.54,8.35,-178.54,-0.0162,-0.0721,-0.0491,0.9961,-176.9,-122.6
frame_000368.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000368.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000368.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000368.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000368.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000370.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000370.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000370.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000370.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000370.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000372.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000372.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000372.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000372.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000372.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000374.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000374.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000374.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000374.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000374.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000376.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000376.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000376.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000376.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000376.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000378.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000378.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000378.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000378.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000378.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000380.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000380.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000380.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000380.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000380.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000382.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000382.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000382.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000382.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000382.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000384.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000384.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000384.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000384.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000384.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000386.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000386.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000386.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000386.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000386.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000388.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000388.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000388.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000388.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000388.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000390.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000390.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000390.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000390.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000390.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000392.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000392.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000392.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000392.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000392.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000394.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000394.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000394.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000394.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000394.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000396.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000396.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000396.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000396.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000396.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000398.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000398.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000398.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000398.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000398.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000400.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000400.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000400.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000400.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000400.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000402.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000402.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000402.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000402.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000402.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000404.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000404.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000404.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000404.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000404.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000406.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000406.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000406.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000406.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000406.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000408.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000408.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000408.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000408.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000408.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000410.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000410.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000410.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000410.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000410.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000412.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000412.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000412.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000412.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000412.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000414.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000414.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000414.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000414.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000414.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000416.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000416.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000416.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000416.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000416.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000418.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000418.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000418.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000418.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000418.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000420.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000420.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000420.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000420.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000420.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000422.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000422.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000422.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000422.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000422.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000424.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000424.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000424.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000424.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000424.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000426.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000426.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000426.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000426.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000426.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000428.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000428.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000428.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000428.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000428.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000430.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000430.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000430.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000430.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000430.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000432.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000432.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000432.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000432.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000432.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000434.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000434.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000434.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000434.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000434.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000436.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000436.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000436.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000436.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000436.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000438.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000438.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000438.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000438.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000438.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000440.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000440.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000440.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000440.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000440.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000442.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000442.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000442.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000442.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000442.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000444.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000444.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000444.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000444.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000444.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000446.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000446.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000446.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000446.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000446.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000448.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000448.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000448.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000448.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000448.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000450.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000450.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000450.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000450.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000450.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000452.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000452.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000452.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000452.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000452.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000454.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000454.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000454.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000454.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000454.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
