t_s,frame,tag_detected,state,pan_deg,tilt_deg,eu_px,ev_px,eu_s_px,ev_s_px,err_px,dpan,dtilt,steer_ff,in_deadband,clamped_pan,clamped_tilt,servo_sent,tag_conf,lost_t
125.671,2711,1,ibvs_active,-34.7,-0.93,15.0,-1.9,13.7,-1.1,15.2,0.128,0.01,0.0,0,0,0,1,29.9,
125.719,2712,1,ibvs_active,-34.36,-0.89,18.6,-2.7,17.6,-2.4,18.8,0.34,0.046,0.0,0,0,0,1,25.8,
125.759,2713,0,tag_lost_countdown,-34.36,-0.89,,,,,,,,,,,,,,0.0
125.807,2714,0,tag_lost_countdown,-34.36,-0.89,,,,,,,,,,,,,,0.04
125.851,2715,0,tag_lost_countdown,-34.36,-0.89,,,,,,,,,,,,,,0.09
125.899,2716,0,tag_lost_countdown,-34.36,-0.89,,,,,,,,,,,,,,0.13
125.939,2717,0,tag_lost_countdown,-34.36,-0.89,,,,,,,,,,,,,,0.18
125.981,2718,0,tag_lost_countdown,-34.36,-0.89,,,,,,,,,,,,,,0.22
126.021,2719,0,tag_lost_countdown,-34.36,-0.89,,,,,,,,,,,,,,0.26
126.068,2720,0,tag_lost_countdown,-34.36,-0.89,,,,,,,,,,,,,,0.3
126.112,2721,1,ibvs_active,-32.36,-0.27,236.3,-15.0,192.5,-12.4,236.7,2.0,0.622,0.0,0,0,0,1,30.0,
126.160,2722,1,ibvs_active,-30.36,0.59,237.3,-18.4,228.4,-17.2,238.0,2.0,0.86,0.0,0,0,0,1,34.1,
126.203,2723,1,ibvs_active,-28.36,1.37,236.3,-15.0,234.7,-15.5,236.7,2.0,0.774,0.0,0,0,0,1,20.3,
126.249,2724,0,tag_lost_countdown,-28.36,1.37,,,,,,,,,,,,,,0.0
126.292,2725,0,tag_lost_countdown,-28.36,1.37,,,,,,,,,,,,,,0.05
126.346,2726,1,ibvs_active,-26.36,1.14,163.9,9.6,178.0,4.6,164.1,2.0,-0.23,0.0,0,0,0,1,35.1,
126.392,2727,1,ibvs_active,-24.36,0.69,164.3,10.1,167.0,9.0,164.6,2.0,-0.448,0.0,0,0,0,1,34.2,
126.450,2728,0,tag_lost_countdown,-24.36,0.69,,,,,,,,,,,,,,0.0
126.493,2729,1,ibvs_active,-22.36,0.2,138.0,9.9,143.8,9.7,138.4,2.0,-0.487,0.0,0,0,0,1,32.9,
126.543,2730,1,ibvs_active,-20.36,-0.33,120.0,10.8,124.8,10.6,120.5,2.0,-0.528,0.0,0,0,0,1,33.1,
126.590,2731,1,ibvs_active,-18.36,-0.86,120.1,10.7,121.1,10.6,120.6,2.0,-0.532,0.0,0,0,0,1,32.6,
126.636,2732,0,tag_lost_countdown,-18.36,-0.86,,,,,,,,,,,,,,0.0
126.680,2733,1,ibvs_active,-16.36,-0.82,78.7,-3.7,87.1,-0.8,78.7,2.0,0.04,0.0,0,0,0,1,31.6,
126.729,2734,0,tag_lost_countdown,-16.36,-0.82,,,,,,,,,,,,,,0.0
126.773,2735,0,tag_lost_countdown,-16.36,-0.82,,,,,,,,,,,,,,0.05
126.824,2736,1,ibvs_active,-14.36,-0.74,34.7,-1.7,45.2,-1.5,34.7,2.0,0.076,0.0,0,0,0,1,31.3,
126.883,2737,1,ibvs_active,-12.52,-0.66,34.7,-1.6,36.8,-1.6,34.7,1.839,0.079,0.0,0,0,0,1,29.9,
126.937,2738,1,ibvs_active,-10.77,-0.58,34.5,-1.6,35.0,-1.6,34.5,1.748,0.079,0.0,0,0,0,1,20.6,
126.980,2739,0,tag_lost_countdown,-10.77,-0.58,,,,,,,,,,,,,,0.0
127.029,2740,1,ibvs_active,-10.6,-0.57,9.5,-1.5,14.6,-1.5,9.6,0.17,0.018,0.0,0,0,0,1,31.3,
127.072,2741,1,deadband,-10.6,-0.57,-6.0,-1.2,-1.9,-1.3,6.1,0.0,0.0,0.0,1,0,0,0,29.4,
127.124,2742,1,deadband,-10.6,-0.57,-5.8,-1.2,-5.0,-1.2,5.9,0.0,0.0,0.0,1,0,0,0,29.9,
127.170,2743,1,deadband,-10.6,-0.57,-5.9,-1.2,-5.7,-1.2,6.0,0.0,0.0,0.0,1,0,0,0,29.3,
127.222,2744,1,deadband,-10.6,-0.57,-5.8,-1.2,-5.8,-1.2,5.9,0.0,0.0,0.0,1,0,0,0,30.7,
127.268,2745,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.4,
127.324,2746,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.8,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.5,
127.369,2747,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.8,
127.419,2748,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,28.8,
127.462,2749,1,deadband,-10.6,-0.57,-5.9,-1.2,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.9,
127.517,2750,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,30.4,
127.574,2751,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,28.9,
127.624,2752,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.5,
127.670,2753,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.2,
127.721,2754,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.8,
127.765,2755,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,30.8,
127.815,2756,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.9,
127.860,2757,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.9,
127.911,2758,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.4,
127.955,2759,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.0,
128.014,2760,1,deadband,-10.6,-0.57,-6.0,-1.2,-5.9,-1.2,6.1,0.0,0.0,0.0,1,0,0,0,30.1,
128.058,2761,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.2,5.9,0.0,0.0,0.0,1,0,0,0,30.6,
128.108,2762,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,30.3,
128.153,2763,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.5,
128.205,2764,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,30.0,
128.249,2765,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.1,
128.300,2766,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,30.0,
128.346,2767,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.8,
128.405,2768,1,deadband,-10.6,-0.57,-6.0,-1.2,-5.9,-1.2,6.1,0.0,0.0,0.0,1,0,0,0,29.8,
128.450,2769,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.8,
128.501,2770,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.7,
128.546,2771,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.2,
128.597,2772,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.8,
128.643,2773,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,28.9,
128.694,2774,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.8,
128.739,2775,1,deadband,-10.6,-0.57,-5.9,-1.0,-5.9,-1.0,6.0,0.0,0.0,0.0,1,0,0,0,28.9,
128.790,2776,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.9,
128.840,2777,1,deadband,-10.6,-0.57,-5.8,-1.0,-5.8,-1.0,5.9,0.0,0.0,0.0,1,0,0,0,30.1,
128.891,2778,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.8,
128.938,2779,1,deadband,-10.6,-0.57,-5.9,-1.2,-5.9,-1.2,6.1,0.0,0.0,0.0,1,0,0,0,29.7,
128.990,2780,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,30.5,
129.033,2781,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.6,
129.083,2782,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,30.7,
129.128,2783,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.5,
129.177,2784,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.2,
129.223,2785,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.8,
129.280,2786,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.5,
129.327,2787,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.6,
129.377,2788,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.6,
129.423,2789,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.6,
129.472,2790,1,deadband,-10.6,-0.57,-5.9,-1.0,-5.9,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.7,
129.528,2791,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.6,
129.578,2792,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.1,
129.623,2793,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.7,
129.672,2794,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.5,
129.718,2795,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.5,
129.768,2796,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,30.1,
129.811,2797,1,deadband,-10.6,-0.57,-6.0,-1.2,-5.9,-1.2,6.1,0.0,0.0,0.0,1,0,0,0,29.3,
129.863,2798,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,30.0,
129.909,2799,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.1,
129.966,2800,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.3,
130.012,2801,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.6,
130.062,2802,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.8,
130.109,2803,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.5,
130.159,2804,1,deadband,-10.6,-0.57,-5.9,-1.2,-5.9,-1.2,6.1,0.0,0.0,0.0,1,0,0,0,29.1,
130.204,2805,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.5,
130.254,2806,1,deadband,-10.6,-0.57,-5.9,-1.2,-5.9,-1.2,6.0,0.0,0.0,0.0,1,0,0,0,29.4,
130.301,2807,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.9,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.9,
130.362,2808,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.6,
130.407,2809,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.1,
130.457,2810,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.1,
130.501,2811,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,28.9,
130.552,2812,1,deadband,-10.6,-0.57,-5.9,-1.2,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.7,
130.596,2813,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.9,
130.646,2814,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,30.0,
130.691,2815,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.8,
130.741,2816,1,deadband,-10.6,-0.57,-5.8,-1.0,-5.8,-1.0,5.9,0.0,0.0,0.0,1,0,0,0,28.9,
130.793,2817,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.8,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.3,
130.845,2818,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,30.0,
130.891,2819,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.6,
130.940,2820,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.6,
130.984,2821,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.2,
131.034,2822,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.2,
131.078,2823,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.5,
131.128,2824,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.8,
131.174,2825,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,28.9,
131.232,2826,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,30.4,
131.276,2827,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,30.2,
131.329,2828,1,deadband,-10.6,-0.57,-5.9,-1.0,-5.9,-1.0,6.0,0.0,0.0,0.0,1,0,0,0,30.0,
131.372,2829,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.4,
131.423,2830,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.6,
131.480,2831,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.8,
131.530,2832,1,deadband,-10.6,-0.57,-6.0,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.1,
131.575,2833,1,deadband,-10.6,-0.57,-6.0,-1.2,-6.0,-1.1,6.1,0.0,0.0,0.0,1,0,0,0,28.9,
131.625,2834,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.8,
131.670,2835,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.8,
131.719,2836,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.2,
131.763,2837,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.8,
131.813,2838,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.1,
131.860,2839,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.7,
131.920,2840,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.2,
131.966,2841,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,30.6,
132.016,2842,1,deadband,-10.6,-0.57,-5.8,-1.0,-5.8,-1.0,5.9,0.0,0.0,0.0,1,0,0,0,29.7,
132.062,2843,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,30.6,
132.112,2844,1,deadband,-10.6,-0.57,-5.9,-1.0,-5.9,-1.0,6.0,0.0,0.0,0.0,1,0,0,0,29.8,
132.156,2845,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.9,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.7,
132.206,2846,1,deadband,-10.6,-0.57,-5.9,-1.0,-5.9,-1.0,6.0,0.0,0.0,0.0,1,0,0,0,29.1,
132.252,2847,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.0,5.9,0.0,0.0,0.0,1,0,0,0,29.4,
132.311,2848,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.5,
132.356,2849,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,30.0,
132.405,2850,1,deadband,-10.6,-0.57,-6.0,-1.1,-6.0,-1.1,6.1,0.0,0.0,0.0,1,0,0,0,29.4,
132.449,2851,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,28.9,
132.500,2852,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,28.1,
132.544,2853,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,30.3,
132.594,2854,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,28.9,
132.637,2855,1,deadband,-10.6,-0.57,-6.0,-1.2,-5.9,-1.2,6.1,0.0,0.0,0.0,1,0,0,0,29.3,
132.688,2856,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.1,
132.743,2857,1,deadband,-10.6,-0.57,-5.9,-1.2,-5.9,-1.2,6.0,0.0,0.0,0.0,1,0,0,0,30.0,
132.793,2858,1,deadband,-10.6,-0.57,-6.0,-1.2,-5.9,-1.2,6.1,0.0,0.0,0.0,1,0,0,0,29.5,
132.838,2859,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.4,
132.887,2860,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.1,
132.932,2861,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.0,
132.984,2862,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.0,
133.027,2863,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.8,
133.078,2864,1,deadband,-10.6,-0.57,-5.9,-1.2,-5.9,-1.2,6.1,0.0,0.0,0.0,1,0,0,0,30.2,
133.124,2865,1,deadband,-10.6,-0.57,-5.8,-1.0,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.7,
133.181,2866,1,deadband,-10.6,-0.57,-5.8,-1.0,-5.8,-1.0,5.9,0.0,0.0,0.0,1,0,0,0,29.0,
133.226,2867,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.1,
133.278,2868,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,30.0,
133.322,2869,1,deadband,-10.6,-0.57,-5.9,-1.0,-5.9,-1.0,6.0,0.0,0.0,0.0,1,0,0,0,29.4,
133.371,2870,1,deadband,-10.6,-0.57,-5.9,-1.0,-5.9,-1.0,6.0,0.0,0.0,0.0,1,0,0,0,29.7,
133.419,2871,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,28.9,
133.468,2872,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.5,
133.513,2873,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,29.3,
133.564,2874,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.6,
133.616,2875,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.5,
133.666,2876,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,30.1,
133.711,2877,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,29.7,
133.762,2878,1,deadband,-10.6,-0.57,-5.9,-1.1,-5.9,-1.1,6.0,0.0,0.0,0.0,1,0,0,0,28.3,
133.807,2879,1,deadband,-10.6,-0.57,-5.8,-1.1,-5.8,-1.1,5.9,0.0,0.0,0.0,1,0,0,0,28.6,
133.855,2880,1,deadband,-10.6,-0.57,-5.0,-1.8,-5.2,-1.6,5.3,0.0,0.0,0.0,1,0,0,0,29.5,
133.896,2881,1,deadband,-10.6,-0.57,8.4,1.4,5.7,0.8,8.5,0.0,0.0,0.0,1,0,0,0,21.9,
133.944,2882,1,deadband,-10.6,-0.57,5.7,5.7,5.7,4.7,8.1,0.0,0.0,0.0,1,0,0,0,32.4,
133.984,2883,0,tag_lost_countdown,-10.6,-0.57,,,,,,,,,,,,,,0.0
134.030,2884,0,tag_lost_countdown,-10.6,-0.57,,,,,,,,,,,,,,0.04
134.069,2885,0,tag_lost_countdown,-10.6,-0.57,,,,,,,,,,,,,,0.09
134.116,2886,0,tag_lost_countdown,-10.6,-0.57,,,,,,,,,,,,,,0.13
134.153,2887,0,tag_lost_countdown,-10.6,-0.57,,,,,,,,,,,,,,0.17
134.194,2888,0,tag_lost_countdown,-10.6,-0.57,,,,,,,,,,,,,,0.21
134.235,2889,0,tag_lost_countdown,-10.6,-0.57,,,,,,,,,,,,,,0.25
134.275,2890,0,tag_lost_countdown,-10.6,-0.57,,,,,,,,,,,,,,0.29
134.314,2891,0,tag_lost_countdown,-10.6,-0.57,,,,,,,,,,,,,,0.33
134.358,2892,1,ibvs_active,-8.6,-0.51,177.0,-2.7,142.7,-1.2,177.0,2.0,0.061,0.0,0,0,0,1,24.8,
134.401,2893,1,ibvs_active,-6.6,-0.56,180.8,1.7,173.2,1.1,180.8,2.0,-0.055,0.0,0,0,0,1,20.9,
134.448,2894,1,ibvs_active,-4.6,-0.59,179.7,0.4,178.4,0.5,179.7,2.0,-0.026,0.0,0,0,0,1,32.7,
134.489,2895,0,tag_lost_countdown,-4.6,-0.59,,,,,,,,,,,,,,0.0
134.534,2896,0,tag_lost_countdown,-4.6,-0.59,,,,,,,,,,,,,,0.04
134.575,2897,0,tag_lost_countdown,-4.6,-0.59,,,,,,,,,,,,,,0.09
134.625,2898,1,ibvs_active,-2.6,-0.64,117.6,1.3,129.7,1.1,117.6,2.0,-0.056,0.0,0,0,0,1,31.9,
134.669,2899,1,ibvs_active,-0.6,-0.7,117.6,1.1,120.0,1.1,117.6,2.0,-0.057,0.0,0,0,0,1,31.5,
134.724,2900,1,ibvs_active,1.4,-0.76,117.7,1.2,118.1,1.2,117.7,2.0,-0.06,0.0,0,0,0,1,32.1,
134.766,2901,0,tag_lost_countdown,1.4,-0.76,,,,,,,,,,,,,,0.0
134.816,2902,1,ibvs_active,3.4,-0.88,69.0,2.7,78.8,2.4,69.1,2.0,-0.119,0.0,0,0,0,1,32.1,
134.859,2903,1,ibvs_active,5.4,-1.0,41.6,2.5,49.0,2.5,41.7,2.0,-0.124,0.0,0,0,0,1,29.4,
134.910,2904,0,tag_lost_countdown,5.4,-1.0,,,,,,,,,,,,,,0.0
134.954,2905,1,ibvs_active,6.98,-1.14,27.3,2.8,31.6,2.8,27.4,1.581,-0.139,0.0,0,0,0,1,31.8,
135.004,2906,1,ibvs_active,7.19,-1.18,11.2,3.1,15.3,3.0,11.7,0.215,-0.043,0.0,0,0,0,1,30.9,
135.047,2907,1,ibvs_active,7.29,-1.21,11.7,3.9,12.4,3.7,12.3,0.091,-0.027,0.0,0,0,0,1,31.7,
135.098,2908,0,tag_lost_countdown,7.29,-1.21,,,,,,,,,,,,,,0.0
135.141,2909,1,deadband,7.29,-1.21,-6.1,-1.4,-2.4,-0.4,6.2,0.0,0.0,0.0,1,0,0,0,31.8,
135.189,2910,1,deadband,7.29,-1.21,-5.3,-5.1,-4.7,-4.2,7.4,0.0,0.0,0.0,1,0,0,0,30.6,
135.232,2911,1,deadband,7.29,-1.21,-6.2,-6.0,-5.9,-5.6,8.6,0.0,0.0,0.0,1,0,0,0,31.3,
135.283,2912,1,deadband,7.29,-1.21,-6.1,-6.0,-6.1,-5.9,8.6,0.0,0.0,0.0,1,0,0,0,31.0,
135.343,2913,1,deadband,7.29,-1.21,-6.3,-6.0,-6.2,-6.0,8.7,0.0,0.0,0.0,1,0,0,0,30.6,
135.408,2914,1,deadband,7.29,-1.21,-6.1,-6.0,-6.2,-6.0,8.6,0.0,0.0,0.0,1,0,0,0,31.7,
