t_s,frame,tag_detected,state,pan_deg,tilt_deg,eu_px,ev_px,eu_s_px,ev_s_px,err_px,dpan,dtilt,in_deadband,clamped_pan,clamped_tilt,servo_sent,tag_conf,lost_t
26.509,502,1,ibvs_active,-36.94,-1.67,4.0,31.3,4.4,29.6,31.6,0.218,-1.468,0,0,0,1,68.9,
26.559,503,1,ibvs_active,-36.47,-3.49,10.8,38.3,9.5,36.5,39.8,0.477,-1.826,0,0,0,1,68.7,
26.612,504,1,ibvs_active,-35.82,-5.31,13.8,36.3,12.9,36.3,38.8,0.646,-1.817,0,0,0,1,68.4,
26.657,505,1,ibvs_active,-34.91,-6.27,21.3,16.9,19.6,20.8,27.2,0.91,-0.964,0,0,0,1,66.8,
26.706,506,0,tag_lost_countdown,-34.91,-6.27,,,,,,,,,,,,,0.0
26.749,507,1,ibvs_active,-33.68,-5.41,25.9,-26.7,24.6,-17.2,37.2,1.231,0.86,0,0,0,1,63.3,
26.797,508,0,tag_lost_countdown,-33.68,-5.41,,,,,,,,,,,,,0.0
26.843,509,1,ibvs_active,-33.06,-3.96,9.2,-32.1,12.3,-29.1,33.4,0.614,1.456,0,0,0,1,69.1,
26.895,510,1,ibvs_active,-32.79,-2.41,3.7,-31.4,5.4,-31.0,31.6,0.272,1.548,0,0,0,1,48.9,
26.942,511,1,ibvs_active,-32.76,-0.75,-0.7,-33.8,0.5,-33.3,33.9,0.027,1.663,0,0,0,1,69.2,
26.991,512,1,ibvs_active,-33.07,0.63,-8.0,-27.4,-6.3,-28.6,28.6,-0.302,1.378,0,0,0,1,70.1,
27.034,513,0,tag_lost_countdown,-33.07,0.63,,,,,,,,,,,,,0.0
27.092,514,1,ibvs_active,-33.32,0.53,-17.8,14.5,-15.5,5.9,22.9,-0.253,-0.096,0,0,0,1,66.4,
27.141,515,0,tag_lost_countdown,-33.32,0.53,,,,,,,,,,,,,0.0
27.195,516,1,ibvs_active,-34.34,-1.08,-21.7,38.9,-20.4,32.3,44.5,-1.021,-1.613,0,0,0,1,69.9,
27.246,517,1,ibvs_active,-35.42,-2.98,-21.8,39.5,-21.6,38.0,45.1,-1.078,-1.902,0,0,0,1,69.6,
27.310,518,1,ibvs_active,-36.22,-4.98,-14.6,45.3,-16.0,43.9,47.6,-0.798,-2.0,0,0,0,1,70.5,
27.356,519,0,tag_lost_countdown,-36.22,-4.98,,,,,,,,,,,,,0.0
27.412,520,1,ibvs_active,-36.33,-6.57,1.3,28.8,-2.2,31.8,28.8,-0.108,-1.591,0,0,0,1,69.4,
27.460,521,1,ibvs_active,-36.19,-6.83,10.4,10.7,7.9,14.9,14.9,0.135,-0.257,0,0,0,1,71.1,
27.531,522,1,ibvs_active,-36.0,-6.9,15.7,3.4,14.2,5.7,16.1,0.186,-0.075,0,0,0,1,71.0,
27.611,523,1,ibvs_active,-34.77,-6.02,27.2,-23.4,24.6,-17.6,35.9,1.229,0.878,0,0,0,1,69.4,
27.662,524,1,ibvs_active,-33.29,-4.28,30.9,-39.3,29.7,-34.9,50.0,1.484,1.747,0,0,0,1,70.7,
27.710,525,1,ibvs_active,-31.69,-2.28,32.7,-41.2,32.1,-40.0,52.6,1.605,1.998,0,0,0,1,70.0,
27.762,526,1,ibvs_active,-30.04,-0.28,33.2,-45.9,33.0,-44.7,56.6,1.648,2.0,0,0,0,1,71.1,
27.804,527,0,tag_lost_countdown,-30.04,-0.28,,,,,,,,,,,,,0.0
27.853,528,0,tag_lost_countdown,-30.04,-0.28,,,,,,,,,,,,,0.04
27.896,529,0,tag_lost_countdown,-30.04,-0.28,,,,,,,,,,,,,0.09
27.944,530,0,tag_lost_countdown,-30.04,-0.28,,,,,,,,,,,,,0.13
27.988,531,0,tag_lost_countdown,-30.04,-0.28,,,,,,,,,,,,,0.18
28.049,532,0,tag_lost_countdown,-30.04,-0.28,,,,,,,,,,,,,0.23
28.119,533,0,tag_lost_countdown,-30.04,-0.28,,,,,,,,,,,,,0.32
28.169,534,0,tag_lost_countdown,-30.04,-0.28,,,,,,,,,,,,,0.36
28.219,535,0,tag_lost_countdown,-30.04,-0.28,,,,,,,,,,,,,0.41
28.270,536,0,tag_lost_countdown,-30.04,-0.28,,,,,,,,,,,,,0.46
28.326,537,0,tag_lost_countdown,-30.04,-0.28,,,,,,,,,,,,,0.51
28.405,538,0,tag_lost_countdown,-30.04,-0.28,,,,,,,,,,,,,0.59
28.448,539,0,tag_lost_countdown,-30.04,-0.28,,,,,,,,,,,,,0.64
28.499,540,0,tag_lost_countdown,-30.04,-0.28,,,,,,,,,,,,,0.69
28.545,541,0,tag_lost_countdown,-30.04,-0.28,,,,,,,,,,,,,0.74
28.604,542,0,tag_lost_countdown,-30.04,-0.28,,,,,,,,,,,,,0.78
28.681,543,0,tag_lost_countdown,-30.04,-0.28,,,,,,,,,,,,,0.87
28.734,544,0,tag_lost_countdown,-30.04,-0.28,,,,,,,,,,,,,0.92
28.781,545,0,tag_lost_countdown,-30.04,-0.28,,,,,,,,,,,,,0.97
28.833,546,0,tag_lost_countdown,-30.04,-0.28,,,,,,,,,,,,,1.02
28.903,547,0,tag_lost_countdown,-30.04,-0.28,,,,,,,,,,,,,1.09
28.966,548,0,tag_lost_countdown,-30.04,-0.28,,,,,,,,,,,,,1.15
29.011,549,0,tag_lost_countdown,-30.04,-0.28,,,,,,,,,,,,,1.2
29.068,550,1,ibvs_active,-28.6,1.72,27.6,-190.7,28.7,-161.5,192.7,1.435,2.0,0,0,0,1,59.6,
29.118,551,1,ibvs_active,-27.14,3.72,29.5,-188.1,29.3,-182.8,190.4,1.466,2.0,0,0,0,1,65.5,
29.209,552,1,ibvs_active,-25.7,5.72,28.6,-189.9,28.8,-188.5,192.0,1.439,2.0,0,0,0,1,65.0,
29.255,553,0,tag_lost_countdown,-25.7,5.72,,,,,,,,,,,,,0.0
29.307,554,1,ibvs_active,-25.21,7.72,5.1,-142.0,9.8,-151.3,142.1,0.491,2.0,0,0,0,1,61.1,
29.354,555,1,ibvs_active,-25.48,9.72,-9.2,-107.5,-5.4,-116.3,107.9,-0.271,2.0,0,0,0,1,52.8,
29.418,556,0,tag_lost_countdown,-25.48,9.72,,,,,,,,,,,,,0.0
29.499,557,1,ibvs_active,-26.42,11.72,-22.1,-40.0,-18.8,-55.2,45.7,-0.939,2.0,0,0,0,1,68.8,
29.553,558,1,ibvs_active,-27.63,13.19,-25.6,-22.9,-24.2,-29.4,34.4,-1.212,1.469,0,0,0,1,69.0,
29.602,559,1,ibvs_active,-28.74,14.59,-21.7,-27.6,-22.2,-28.0,35.1,-1.11,1.398,0,0,0,1,67.5,
29.656,560,0,tag_lost_countdown,-28.74,14.59,,,,,,,,,,,,,0.0
29.717,561,1,ibvs_active,-28.96,14.54,-13.8,10.8,-15.5,3.1,17.6,-0.225,-0.044,0,0,0,1,68.6,
29.794,562,1,ibvs_active,-29.3,13.63,-7.0,29.0,-8.7,23.8,29.8,-0.335,-0.912,0,0,0,1,69.6,
29.845,563,1,ibvs_active,-29.39,12.66,-0.9,25.6,-2.4,25.2,25.6,-0.094,-0.968,0,0,0,1,68.8,
29.899,564,1,ibvs_active,-29.47,11.85,-2.2,23.2,-2.2,23.6,23.3,-0.077,-0.811,0,0,0,1,68.5,
29.950,565,1,ibvs_active,-29.52,11.15,-1.3,22.2,-1.5,22.4,22.2,-0.045,-0.701,0,0,0,1,62.5,
30.026,566,0,tag_lost_countdown,-29.52,11.15,,,,,,,,,,,,,0.0
30.076,567,1,deadband,-29.52,11.15,1.9,-3.7,1.2,1.6,4.1,0.0,0.0,1,0,0,0,56.0,
30.128,568,1,ibvs_active,-29.45,11.18,13.3,-7.4,10.9,-5.6,15.2,0.061,0.031,0,0,0,1,68.0,
30.177,569,1,ibvs_active,-29.29,11.35,11.2,-12.9,11.1,-11.4,17.1,0.166,0.17,0,0,0,1,69.0,
30.242,570,1,ibvs_active,-29.01,11.74,11.5,-17.2,11.4,-16.0,20.7,0.277,0.389,0,0,0,1,69.0,
30.333,571,1,ibvs_active,-28.29,13.23,15.3,-33.2,14.5,-29.8,36.6,0.725,1.49,0,0,0,1,57.7,
30.385,572,1,ibvs_active,-27.12,15.23,25.6,-49.7,23.4,-45.7,55.9,1.169,2.0,0,0,0,1,68.9,
30.434,573,1,ibvs_active,-25.93,17.23,24.0,-50.0,23.8,-49.2,55.5,1.192,2.0,0,0,0,1,68.6,
30.491,574,1,ibvs_active,-25.08,19.23,15.2,-44.4,16.9,-45.3,46.9,0.845,2.0,0,0,0,1,63.6,
30.558,575,1,ibvs_active,-25.04,20.61,-3.1,-24.9,0.9,-29.0,25.1,0.043,1.377,0,0,0,1,54.8,
30.634,576,1,ibvs_active,-25.37,21.66,-10.4,-24.4,-8.1,-25.4,26.6,-0.337,1.054,0,0,0,1,61.1,
30.687,577,1,ibvs_active,-26.36,22.96,-22.6,-26.2,-19.7,-26.0,34.6,-0.986,1.301,0,0,0,1,69.2,
30.742,578,1,ibvs_active,-27.42,24.6,-21.5,-34.5,-21.2,-32.8,40.6,-1.058,1.638,0,0,0,1,55.0,
30.786,579,0,tag_lost_countdown,-27.42,24.6,,,,,,,,,,,,,0.0
30.874,580,1,ibvs_active,-28.12,26.6,-12.3,-71.4,-14.0,-63.7,72.4,-0.702,2.0,0,0,0,1,58.0,
30.918,581,0,tag_lost_countdown,-28.12,26.6,,,,,,,,,,,,,0.0
30.969,582,1,ibvs_active,-27.9,28.6,9.0,-123.1,4.4,-111.2,123.4,0.218,2.0,0,0,0,1,60.8,
31.017,583,1,ibvs_active,-27.55,30.6,7.8,-108.7,7.1,-109.2,109.0,0.355,2.0,0,0,0,1,67.6,
31.107,584,1,ibvs_active,-27.21,32.6,6.8,-106.3,6.8,-106.9,106.5,0.342,2.0,0,0,0,1,67.6,
31.177,585,0,tag_lost_countdown,-27.21,32.6,,,,,,,,,,,,,0.0
31.231,586,1,ibvs_active,-27.17,34.6,-0.9,-48.0,0.7,-59.8,48.0,0.033,2.0,0,0,0,1,54.7,
31.283,587,1,ibvs_active,-27.34,35.0,-4.3,-50.4,-3.3,-52.3,50.6,-0.166,2.0,0,0,1,1,67.7,
31.340,588,1,ibvs_active,-27.66,35.0,-7.1,-52.0,-6.3,-52.1,52.5,-0.317,2.0,0,0,1,1,67.6,
31.417,589,1,ibvs_active,-28.13,35.0,-10.3,-41.3,-9.5,-43.4,42.6,-0.474,2.0,0,0,1,1,67.3,
31.471,590,1,ibvs_active,-28.52,35.0,-7.4,-48.6,-7.8,-47.5,49.1,-0.391,2.0,0,0,1,1,68.8,
31.521,591,1,ibvs_active,-28.94,35.0,-8.5,-52.4,-8.3,-51.4,53.1,-0.417,2.0,0,0,1,1,68.5,
31.576,592,1,ibvs_active,-29.35,35.0,-8.2,-51.8,-8.2,-51.7,52.4,-0.411,2.0,0,0,1,1,67.4,
31.631,593,1,ibvs_active,-29.78,35.0,-8.8,-50.1,-8.7,-50.4,50.8,-0.436,2.0,0,0,1,1,68.9,
31.688,594,1,ibvs_active,-29.99,35.0,-3.0,-47.0,-4.1,-47.6,47.1,-0.206,2.0,0,0,1,1,69.0,
31.739,595,1,ibvs_active,-30.02,35.0,0.4,-49.2,-0.5,-48.9,49.2,-0.025,2.0,0,0,1,1,69.8,
31.795,596,1,ibvs_active,-30.09,35.0,-1.7,-53.9,-1.5,-52.9,53.9,-0.074,2.0,0,0,1,1,68.5,
31.845,597,1,ibvs_active,-30.09,35.0,0.3,-60.8,-0.0,-59.2,60.8,-0.002,2.0,0,0,1,1,68.2,
31.897,598,1,ibvs_active,-30.13,35.0,-0.9,-66.6,-0.7,-65.1,66.6,-0.035,2.0,0,0,1,1,69.6,
31.948,599,1,ibvs_active,-30.18,35.0,-1.1,-73.1,-1.0,-71.5,73.1,-0.052,2.0,0,0,1,1,68.0,
32.000,600,1,ibvs_active,-30.17,35.0,0.6,-72.5,0.3,-72.3,72.5,0.013,2.0,0,0,1,1,67.9,
32.052,601,1,ibvs_active,-30.25,35.0,-2.3,-73.5,-1.8,-73.2,73.5,-0.089,2.0,0,0,1,1,68.1,
32.105,602,1,ibvs_active,-30.35,35.0,-1.9,-76.1,-1.9,-75.5,76.1,-0.094,2.0,0,0,1,1,67.3,
32.155,603,1,ibvs_active,-30.38,35.0,-0.3,-74.9,-0.7,-75.0,74.9,-0.033,2.0,0,0,1,1,67.1,
32.212,604,1,ibvs_active,-30.38,35.0,0.2,-75.9,0.0,-75.7,75.9,0.001,2.0,0,0,1,1,68.7,
32.276,605,1,ibvs_active,-30.52,35.0,-3.5,-76.2,-2.8,-76.1,76.3,-0.141,2.0,0,0,1,1,68.2,
32.365,606,1,ibvs_active,-30.69,35.0,-3.6,-78.1,-3.5,-77.7,78.2,-0.173,2.0,0,0,1,1,68.1,
32.413,607,1,ibvs_active,-30.77,35.0,-1.0,-71.2,-1.5,-72.5,71.2,-0.073,2.0,0,0,1,1,67.7,
32.468,608,1,ibvs_active,-30.78,35.0,-0.1,-71.9,-0.4,-72.0,71.9,-0.02,2.0,0,0,1,1,67.7,
32.517,609,1,ibvs_active,-30.64,35.0,3.7,-67.2,2.9,-68.2,67.3,0.144,2.0,0,0,1,1,68.4,
32.596,610,1,ibvs_active,-30.42,35.0,4.8,-66.1,4.4,-66.5,66.3,0.219,2.0,0,0,1,1,67.7,
32.656,611,1,ibvs_active,-30.25,35.0,3.2,-60.0,3.4,-61.3,60.1,0.171,2.0,0,0,1,1,69.1,
32.712,612,1,ibvs_active,-30.05,35.0,4.3,-58.4,4.1,-59.0,58.6,0.204,2.0,0,0,1,1,68.4,
32.764,613,1,ibvs_active,-29.82,35.0,4.5,-50.5,4.5,-52.2,50.8,0.223,2.0,0,0,1,1,68.3,
32.832,614,1,ibvs_active,-29.67,35.0,2.6,-47.5,3.0,-48.4,47.6,0.15,2.0,0,0,1,1,69.6,
32.928,615,1,ibvs_active,-29.46,35.0,4.7,-44.7,4.3,-45.4,44.9,0.217,2.0,0,0,1,1,68.2,
32.983,616,1,ibvs_active,-29.15,35.0,6.6,-30.2,6.2,-33.3,31.0,0.309,1.664,0,0,1,1,68.8,
33.033,617,1,ibvs_active,-28.92,35.0,4.6,-26.2,4.9,-27.6,26.6,0.223,1.247,0,0,1,1,70.5,
33.084,618,0,tag_lost_countdown,-28.92,35.0,,,,,,,,,,,,,0.0
33.139,619,1,ibvs_active,-28.79,35.0,2.1,-59.8,2.7,-53.4,59.9,0.135,2.0,0,0,1,1,58.1,
33.192,620,1,ibvs_active,-28.31,35.0,11.4,-66.5,9.6,-63.9,67.4,0.481,2.0,0,0,1,1,70.5,
33.239,621,1,ibvs_active,-27.61,35.0,15.1,-47.8,14.0,-51.0,50.1,0.699,2.0,0,0,1,1,53.7,
33.295,622,1,ibvs_active,-27.01,35.0,11.4,-37.6,11.9,-40.2,39.3,0.597,2.0,0,0,1,1,66.3,
33.374,623,1,ibvs_active,-26.63,35.0,7.2,-24.5,8.2,-27.7,25.6,0.384,1.304,0,0,1,1,68.2,
33.430,624,1,ibvs_active,-26.55,35.0,8.4,-7.1,8.3,-11.2,11.0,0.083,0.111,0,0,1,1,69.7,
33.475,625,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,0.0
33.528,626,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,0.05
33.574,627,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,0.1
33.652,628,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,0.16
33.700,629,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,0.22
33.752,630,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,0.27
33.800,631,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,0.32
33.850,632,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,0.37
33.900,633,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,0.42
33.976,634,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,0.49
34.023,635,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,0.55
34.077,636,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,0.59
34.126,637,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,0.65
34.200,638,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,0.7
34.256,639,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,0.78
34.308,640,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,0.83
34.356,641,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,0.88
34.410,642,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,0.93
34.464,643,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,0.99
34.515,644,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,1.03
34.561,645,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,1.09
34.612,646,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,1.13
34.661,647,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,1.18
34.745,648,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,1.27
34.794,649,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,1.32
34.843,650,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,1.36
34.888,651,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,1.41
34.941,652,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,1.46
34.988,653,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,1.51
35.038,654,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,1.56
35.083,655,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,1.61
35.146,656,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,1.65
35.223,657,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,1.75
35.270,658,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,1.79
35.313,659,0,tag_lost_countdown,-26.55,35.0,,,,,,,,,,,,,1.84
35.365,660,1,ibvs_active,-28.55,33.0,-63.5,177.4,-49.1,139.7,188.4,-2.0,-2.0,0,0,0,1,47.1,
35.424,661,0,tag_lost_countdown,-28.55,33.0,,,,,,,,,,,,,0.0
35.514,662,1,ibvs_active,-30.55,31.0,-55.3,135.6,-54.0,136.4,146.4,-2.0,-2.0,0,0,0,1,53.2,
35.563,663,1,ibvs_active,-32.55,29.0,-40.9,94.0,-43.5,102.5,102.6,-2.0,-2.0,0,0,0,1,69.5,
35.614,664,0,tag_lost_countdown,-32.55,29.0,,,,,,,,,,,,,0.0
35.664,665,1,ibvs_active,-33.73,27.0,-18.8,79.0,-23.8,83.7,81.2,-1.189,-2.0,0,0,0,1,68.6,
35.744,666,1,ibvs_active,-34.09,25.0,-2.9,64.9,-7.1,68.6,64.9,-0.353,-2.0,0,0,0,1,68.4,
35.801,667,1,ibvs_active,-34.33,23.0,-4.3,65.9,-4.8,66.5,66.0,-0.241,-2.0,0,0,0,1,27.2,
35.853,668,0,tag_lost_countdown,-34.33,23.0,,,,,,,,,,,,,0.0
35.906,669,1,ibvs_active,-33.68,21.18,17.4,28.9,13.0,36.4,33.7,0.648,-1.819,0,0,0,1,69.3,
35.979,670,1,ibvs_active,-33.01,20.34,17.2,16.6,16.3,20.6,23.9,0.665,-0.838,0,0,0,1,68.4,
36.059,671,1,ibvs_active,-32.01,19.1,21.1,26.0,20.2,25.0,33.5,1.008,-1.248,0,0,0,1,54.3,
36.115,672,1,ibvs_active,-31.74,19.0,14.6,1.1,15.7,5.9,14.7,0.268,-0.1,0,0,0,1,69.8,
36.166,673,1,ibvs_active,-31.51,18.97,15.7,1.0,15.7,2.0,15.7,0.227,-0.029,0,0,0,1,69.3,
36.220,674,1,deadband,-31.51,18.97,5.1,-2.2,7.2,-1.4,5.5,0.0,0.0,1,0,0,0,69.9,
36.278,675,1,deadband,-31.51,18.97,4.4,-4.2,4.9,-3.7,6.1,0.0,0.0,1,0,0,0,70.1,
36.354,676,1,deadband,-31.51,18.97,0.2,3.4,1.2,2.0,3.4,0.0,0.0,1,0,0,0,69.4,
36.404,677,1,ibvs_active,-31.54,18.91,-7.5,12.8,-5.8,10.6,14.8,-0.03,-0.055,0,0,0,1,69.3,
36.459,678,1,ibvs_active,-31.62,18.73,-6.4,14.7,-6.3,13.9,16.0,-0.082,-0.181,0,0,0,1,69.4,
36.503,679,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,0.0
36.577,680,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,0.04
36.631,681,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,0.13
36.688,682,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,0.17
36.732,683,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,0.23
36.782,684,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,0.27
36.833,685,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,0.32
36.917,686,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,0.4
36.962,687,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,0.46
37.012,688,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,0.5
37.058,689,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,0.55
37.132,690,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,0.6
37.187,691,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,0.68
37.236,692,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,0.73
37.281,693,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,0.78
37.331,694,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,0.82
37.384,695,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,0.87
37.466,696,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,0.95
37.510,697,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,1.01
37.563,698,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,1.05
37.609,699,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,1.1
37.667,700,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,1.15
37.738,701,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,1.23
37.786,702,0,tag_lost_countdown,-31.62,18.73,,,,,,,,,,,,,1.28
37.834,703,1,ibvs_active,-31.63,18.69,-1.1,10.7,-2.1,11.3,10.8,-0.008,-0.044,0,0,0,1,60.8,
37.889,704,1,deadband,-31.63,18.69,0.3,4.3,-0.2,5.7,4.3,0.0,0.0,1,0,0,0,68.6,
37.945,705,1,deadband,-31.63,18.69,2.0,-1.0,1.6,0.3,2.2,0.0,0.0,1,0,0,0,69.1,
38.025,706,1,deadband,-31.63,18.69,0.7,0.4,0.8,0.4,0.8,0.0,0.0,1,0,0,0,70.1,
38.073,707,1,deadband,-31.63,18.69,-1.6,-0.5,-1.1,-0.3,1.7,0.0,0.0,1,0,0,0,69.6,
38.128,708,1,deadband,-31.63,18.69,-1.5,1.3,-1.4,1.0,2.0,0.0,0.0,1,0,0,0,69.4,
38.177,709,1,deadband,-31.63,18.69,-1.8,3.4,-1.7,2.9,3.8,0.0,0.0,1,0,0,0,68.8,
38.261,710,1,deadband,-31.63,18.69,-3.2,11.2,-2.9,9.5,11.6,0.0,0.0,1,0,0,0,70.3,
38.309,711,1,ibvs_active,-31.72,18.24,-4.1,21.4,-3.8,19.0,21.8,-0.09,-0.447,0,0,0,1,69.5,
38.366,712,1,ibvs_active,-31.82,17.48,-2.6,24.1,-2.8,23.1,24.2,-0.094,-0.763,0,0,0,1,70.1,
38.418,713,1,ibvs_active,-31.8,16.54,1.3,25.5,0.5,25.0,25.6,0.018,-0.941,0,0,0,1,70.1,
38.501,714,1,ibvs_active,-31.73,15.28,1.9,28.7,1.6,28.0,28.8,0.073,-1.26,0,0,0,1,69.9,
38.581,715,1,ibvs_active,-31.72,15.22,2.3,7.5,2.2,11.6,7.9,0.01,-0.053,0,0,0,1,70.2,
38.634,716,0,tag_lost_countdown,-31.72,15.22,,,,,,,,,,,,,0.0
38.685,717,1,ibvs_active,-31.67,15.35,5.1,-19.2,4.5,-13.0,19.9,0.042,0.123,0,0,0,1,70.7,
38.757,718,1,ibvs_active,-31.58,15.84,3.6,-21.3,3.8,-19.7,21.6,0.096,0.494,0,0,0,1,68.8,
38.841,719,1,ibvs_active,-31.43,16.5,5.0,-22.1,4.7,-21.6,22.7,0.143,0.657,0,0,0,1,70.5,
38.896,720,1,ibvs_active,-31.34,16.96,3.9,-18.6,4.1,-19.2,19.0,0.098,0.463,0,0,0,1,69.9,
38.946,721,1,ibvs_active,-31.29,17.29,2.1,-17.0,2.5,-17.5,17.2,0.048,0.334,0,0,0,1,65.3,
39.002,722,1,ibvs_active,-31.28,17.35,2.3,-10.3,2.4,-11.7,10.5,0.011,0.056,0,0,0,1,68.7,
39.077,723,1,deadband,-31.28,17.35,1.6,-2.8,1.8,-4.6,3.2,0.0,0.0,1,0,0,0,69.5,
39.142,724,1,deadband,-31.28,17.35,-2.8,-1.9,-1.9,-2.4,3.4,0.0,0.0,1,0,0,0,70.5,
39.189,725,1,deadband,-31.28,17.35,2.8,3.5,1.9,2.3,4.5,0.0,0.0,1,0,0,0,70.9,
39.244,726,1,ibvs_active,-31.23,17.08,3.5,19.8,3.2,16.3,20.1,0.052,-0.267,0,0,0,1,66.5,
39.298,727,1,ibvs_active,-31.17,15.99,0.8,29.1,1.3,26.5,29.1,0.053,-1.097,0,0,0,1,59.7,
39.397,728,0,tag_lost_countdown,-31.17,15.99,,,,,,,,,,,,,0.0
39.440,729,0,tag_lost_countdown,-31.17,15.99,,,,,,,,,,,,,0.06
39.490,730,0,tag_lost_countdown,-31.17,15.99,,,,,,,,,,,,,0.1
39.533,731,0,tag_lost_countdown,-31.17,15.99,,,,,,,,,,,,,0.15
39.612,732,1,ibvs_active,-30.19,13.99,24.3,141.6,19.7,118.5,143.6,0.984,-2.0,0,0,0,1,58.7,
39.683,733,0,tag_lost_countdown,-30.19,13.99,,,,,,,,,,,,,0.0
39.733,734,0,tag_lost_countdown,-30.19,13.99,,,,,,,,,,,,,0.05
39.780,735,1,ibvs_active,-30.21,11.99,-5.5,175.1,-0.5,163.7,175.1,-0.025,-2.0,0,0,0,1,67.9,
39.836,736,1,ibvs_active,-30.55,9.99,-8.2,174.8,-6.7,172.6,175.0,-0.333,-2.0,0,0,0,1,68.0,
39.912,737,1,ibvs_active,-31.12,7.99,-12.6,171.0,-11.4,171.3,171.5,-0.57,-2.0,0,0,0,1,43.6,
39.975,738,1,ibvs_active,-31.84,5.99,-15.1,148.1,-14.4,152.7,148.8,-0.718,-2.0,0,0,0,1,51.0,
40.022,739,1,ibvs_active,-32.81,3.99,-20.9,130.4,-19.6,134.9,132.1,-0.979,-2.0,0,0,0,1,51.2,
40.076,740,1,ibvs_active,-34.13,1.99,-28.0,107.9,-26.3,113.3,111.4,-1.315,-2.0,0,0,0,1,51.1,
40.124,741,1,ibvs_active,-35.1,-0.01,-17.8,92.0,-19.5,96.3,93.7,-0.976,-2.0,0,0,0,1,57.0,
40.206,742,1,ibvs_active,-35.61,-2.01,-7.9,75.4,-10.2,79.6,75.8,-0.51,-2.0,0,0,0,1,52.3,
40.251,743,0,tag_lost_countdown,-35.61,-2.01,,,,,,,,,,,,,0.0
40.303,744,0,tag_lost_countdown,-35.61,-2.01,,,,,,,,,,,,,0.04
